Date,Open,High,Low,Close,Volume,Adj Close
2009-11-30,5245.700195,5373.899902,5190.700195,5322.399902,1395415200,5322.399902
2009-11-23,5251.399902,5379.50,5103.799805,5245.700195,1100072500,5245.700195
2009-11-16,5296.399902,5397.00,5224.00,5251.399902,960961400,5251.399902
2009-11-09,5142.700195,5304.899902,5142.700195,5296.399902,971316400,5296.399902
2009-11-02,5044.600098,5159.00,4985.100098,5142.700195,1077120700,5142.700195
2009-10-26,5242.600098,5281.100098,5024.399902,5044.600098,1309022800,5044.600098
2009-10-19,5190.200195,5299.600098,5166.50,5242.600098,1007139600,5242.600098
2009-10-12,5161.899902,5272.899902,5154.200195,5190.200195,1081184900,5190.200195
2009-10-05,4988.700195,5172.799805,4976.899902,5161.899902,1003263500,5161.899902
2009-09-28,5082.200195,5190.00,4955.00,4988.700195,1098894500,4988.700195
2009-09-21,5172.899902,5189.899902,5073.399902,5082.200195,980211400,5082.200195
2009-09-14,5011.50,5183.899902,4953.700195,5172.899902,1067795700,5172.899902
2009-09-07,4851.700195,5038.799805,4851.700195,5011.50,980385500,5011.50
2009-08-31,4908.899902,4921.200195,4776.50,4851.700195,865733400,4851.700195
2009-08-24,4850.899902,4944.200195,4850.899902,4908.899902,967188700,4908.899902
2009-08-17,4714.00,4858.50,4610.299805,4850.899902,914072700,4850.899902
2009-08-10,4731.600098,4790.200195,4631.700195,4714.00,967857300,4714.00
2009-08-03,4608.399902,4743.600098,4595.600098,4731.600098,1274186600,4731.600098
2009-07-27,4576.600098,4646.899902,4512.100098,4608.399902,1003250600,4608.399902
2009-07-20,4388.799805,4603.200195,4388.799805,4576.600098,1042546500,4576.600098
2009-07-13,4127.200195,4411.899902,4096.100098,4388.799805,923775600,4388.799805
2009-07-06,4236.299805,4242.100098,4123.50,4127.200195,897822300,4127.200195
2009-06-29,4241.00,4353.00,4221.200195,4236.299805,1147454300,4236.299805
2009-06-22,4345.899902,4345.899902,4213.399902,4241.00,1081871300,4241.00
2009-06-15,4442.00,4442.00,4239.700195,4345.899902,1273009700,4345.899902
2009-06-08,4438.600098,4505.899902,4370.600098,4442.00,1091140300,4442.00
2009-06-01,4417.899902,4517.600098,4359.299805,4438.600098,1156214600,4438.600098
2009-05-25,4365.299805,4469.399902,4295.00,4417.899902,783498100,4417.899902
2009-05-18,4348.100098,4512.700195,4307.700195,4365.299805,1177754800,4365.299805
2009-05-11,4462.100098,4470.100098,4295.200195,4348.100098,1218102300,4348.100098
2009-05-04,4243.200195,4520.799805,4243.200195,4462.100098,1285782900,4462.100098
2009-04-27,4156.00,4293.600098,4058.699951,4243.200195,1037284200,4243.200195
2009-04-20,4092.800049,4156.00,3897.300049,4156.00,1270726200,4156.00
2009-04-13,3983.699951,4114.299805,3939.600098,4092.800049,1077930100,4092.800049
2009-04-06,4029.699951,4097.200195,3876.100098,3983.699951,901463300,3983.699951
2009-03-30,3898.899902,4137.899902,3762.899902,4029.699951,1408565000,4029.699951
2009-03-23,3842.899902,3992.399902,3842.899902,3898.899902,1415448500,3898.899902
2009-03-16,3753.699951,3912.600098,3753.699951,3842.899902,1546568100,3842.899902
2009-03-09,3530.699951,3816.00,3460.699951,3753.699951,1506909800,3753.699951
2009-03-02,3830.100098,3830.100098,3492.100098,3530.699951,1486878900,3530.699951
2009-02-23,3889.100098,3960.00,3760.699951,3830.100098,1399772100,3830.100098
2009-02-16,4189.600098,4189.600098,3877.800049,3889.100098,1148681700,3889.100098
2009-02-09,4291.899902,4334.00,4135.100098,4189.600098,1207573800,4189.600098
2009-02-02,4149.600098,4330.700195,4036.899902,4291.899902,1168016900,4291.899902
2009-01-26,4052.50,4317.600098,4039.399902,4149.600098,1477453300,4149.600098
2009-01-19,4147.100098,4251.899902,3956.699951,4052.50,1829941400,4052.50
2009-01-12,4448.50,4471.299805,4090.899902,4147.100098,1130197500,4147.100098
2009-01-05,4561.799805,4675.700195,4410.50,4448.50,966973700,4448.50
2008-12-29,4216.600098,4561.799805,4216.600098,4561.799805,304129600,4561.799805
2008-12-22,4286.899902,4307.100098,4205.200195,4216.600098,306583000,4216.600098
2008-12-15,4280.399902,4352.700195,4200.700195,4286.899902,1120505900,4286.899902
2008-12-08,4049.399902,4430.299805,4049.399902,4280.399902,1120461400,4280.399902
2008-12-01,4288.00,4288.00,3973.300049,4049.399902,1243389100,4049.399902
2008-11-24,3781.00,4288.00,3781.00,4288.00,1285441700,4288.00
2008-11-17,4233.00,4236.399902,3734.100098,3781.00,1396788600,3781.00
2008-11-10,4365.00,4524.899902,4079.600098,4233.00,1300622600,4233.00
2008-11-03,4377.299805,4639.50,4260.299805,4365.00,1371375400,4365.00
2008-10-27,3883.399902,4383.899902,3665.199951,4377.299805,1540345000,4377.299805
2008-10-20,4063.00,4347.700195,3715.199951,3883.399902,1494191200,3883.399902
2008-10-13,3932.100098,4534.399902,3808.100098,4063.00,1941834000,4063.00
2008-10-06,4980.299805,4980.299805,3874.00,3932.100098,2024543900,3932.100098
2008-09-29,5088.50,5088.50,4671.00,4980.299805,1539306700,4980.299805
2008-09-22,5311.299805,5339.299805,5057.299805,5088.50,1321229400,5088.50
2008-09-15,5416.700195,5416.700195,4857.100098,5311.299805,2134623400,5311.299805
2008-09-08,5240.700195,5524.799805,5240.700195,5416.700195,1444318200,5416.700195
2008-09-01,5636.600098,5646.50,5227.600098,5240.700195,1254107400,5240.700195
2008-08-25,5505.600098,5649.100098,5369.299805,5636.600098,810096600,5636.600098
2008-08-18,5454.799805,5505.600098,5311.399902,5505.600098,1002162800,5505.600098
2008-08-11,5489.200195,5569.200195,5432.200195,5454.799805,1172704500,5454.799805
2008-08-04,5354.700195,5539.299805,5299.700195,5489.200195,1446033400,5489.200195
2008-07-28,5352.600098,5456.100098,5261.399902,5354.700195,1430400800,5354.700195
2008-07-21,5376.399902,5467.200195,5282.799805,5352.600098,1812153900,5352.600098
2008-07-14,5261.600098,5376.399902,5071.100098,5376.399902,1918943000,5376.399902
2008-07-07,5412.799805,5538.200195,5261.600098,5261.600098,1475989000,5261.600098
2008-06-30,5529.899902,5625.899902,5358.50,5412.799805,1539292100,5412.799805
2008-06-23,5620.799805,5693.799805,5470.899902,5530.00,1539484600,5530.00
2008-06-16,5802.799805,5930.299805,5597.00,5620.799805,1403394500,5620.799805
2008-06-09,5902.899902,5938.50,5708.299805,5802.799805,1560395300,5802.799805
2008-06-02,6053.50,6074.50,5906.50,5906.799805,1406126100,5906.799805
2008-05-26,6087.299805,6141.700195,6041.100098,6053.50,1133659000,6053.50
2008-05-19,6304.299805,6377.00,6087.299805,6087.299805,1300205900,6087.299805
2008-05-12,6204.700195,6348.600098,6142.299805,6304.299805,1044474300,6304.299805
2008-05-05,6215.50,6275.00,6155.899902,6204.700195,827145300,6204.700195
2008-04-28,6091.399902,6223.899902,6035.799805,6215.50,942818300,6215.50
2008-04-21,6056.50,6098.799805,5951.899902,6091.399902,1171103500,6091.399902
2008-04-14,5895.50,6086.399902,5827.00,6056.600098,1274777300,6056.600098
2008-04-07,5947.100098,6016.299805,5866.100098,5895.50,1059335100,5895.50
2008-03-31,5692.899902,5948.00,5585.600098,5947.100098,1237400100,5947.100098
2008-03-24,5495.200195,5747.200195,5495.200195,5692.899902,1185229800,5692.899902
2008-03-17,5631.700195,5653.600098,5414.399902,5495.200195,1596708900,5495.200195
2008-03-10,5699.899902,5812.700195,5595.799805,5631.700195,1532970800,5631.700195
2008-03-03,5884.299805,5884.299805,5655.700195,5699.899902,1453799600,5699.899902
2008-02-25,5888.50,6104.50,5859.299805,5884.299805,1423116000,5884.299805
2008-02-18,5787.600098,6033.700195,5787.600098,5888.50,1254305000,5888.50
2008-02-11,5784.00,5938.50,5681.50,5787.600098,1297086400,5787.600098
2008-02-04,6029.200195,6071.299805,5703.100098,5784.00,1349053600,5784.00
2008-01-28,5869.00,6044.899902,5689.399902,6029.200195,1435925300,6029.200195
2008-01-21,5901.700195,5973.299805,5338.700195,5869.00,2034920900,5869.00
2008-01-14,6202.00,6247.299805,5856.799805,5901.700195,1672622000,5901.700195
2008-01-07,6348.50,6399.600098,6147.00,6202.00,1537272400,6202.00
2007-12-31,6476.899902,6534.700195,6333.200195,6348.50,596580000,6348.50
2007-12-24,6434.100098,6504.700195,6431.200195,6476.899902,209270700,6476.899902
2007-12-17,6397.00,6451.799805,6251.799805,6434.100098,1215729800,6434.100098
2007-12-10,6554.899902,6610.899902,6336.700195,6397.00,1191258700,6397.00
2007-12-03,6432.50,6591.799805,6289.299805,6554.899902,1265777300,6554.899902
2007-11-26,6262.100098,6455.799805,6061.799805,6432.50,1462425000,6432.50
2007-11-19,6291.200195,6331.700195,6026.899902,6262.100098,1343779100,6262.100098
2007-11-12,6304.899902,6465.399902,6268.600098,6291.200195,1478302000,6291.200195
2007-11-05,6530.600098,6530.600098,6268.899902,6304.899902,1581477300,6304.899902
2007-10-29,6661.299805,6726.899902,6483.399902,6530.600098,1583133100,6530.600098
2007-10-22,6527.899902,6684.100098,6413.399902,6661.299805,1779117900,6661.299805
2007-10-15,6730.700195,6751.700195,6523.600098,6527.899902,1821356600,6527.899902
2007-10-08,6595.799805,6730.700195,6527.50,6730.700195,1873540800,6730.700195
2007-10-01,6466.799805,6605.100098,6419.200195,6595.799805,1875460000,6595.799805
2007-09-24,6456.700195,6508.00,6367.00,6466.799805,2024637600,6466.799805
2007-09-17,6289.299805,6512.399902,6158.799805,6456.700195,2073745500,6456.700195
2007-09-10,6191.200195,6374.50,6123.100098,6289.299805,1623375400,6289.299805
2007-09-03,6303.299805,6390.50,6179.100098,6191.200195,1424691900,6191.200195
2007-08-27,6220.100098,6309.50,6056.50,6303.299805,1092590500,6303.299805
2007-08-20,6064.200195,6287.200195,6031.799805,6220.100098,1508143200,6220.100098
2007-08-13,6038.299805,6264.899902,5821.700195,6064.200195,1962416700,6064.200195
2007-08-06,6224.299805,6406.299805,6038.299805,6038.299805,1979806000,6038.299805
2007-07-30,6215.200195,6361.100098,6186.200195,6224.299805,1969148200,6224.299805
2007-07-23,6585.200195,6624.399902,6192.299805,6215.200195,1896018800,6215.200195
2007-07-16,6716.700195,6735.799805,6567.100098,6585.200195,1700314700,6585.200195
2007-07-09,6690.100098,6754.100098,6574.200195,6716.700195,1613114400,6716.700195
2007-07-02,6607.899902,6691.799805,6570.50,6690.100098,1672508400,6690.100098
2007-06-25,6567.399902,6607.899902,6496.399902,6607.899902,2042618800,6607.899902
2007-06-18,6732.399902,6751.299805,6562.200195,6567.399902,1778245600,6567.399902
2007-06-11,6505.100098,6734.200195,6483.600098,6732.399902,1874489400,6732.399902
2007-06-04,6676.700195,6686.600098,6451.399902,6505.100098,1878886100,6505.100098
2007-05-28,6570.600098,6676.700195,6533.50,6676.700195,1601839800,6676.700195
2007-05-21,6640.899902,6675.00,6532.50,6570.600098,1927896900,6570.600098
2007-05-14,6565.700195,6656.299805,6530.299805,6640.899902,1834089700,6640.899902
2007-05-07,6603.700195,6603.700195,6451.899902,6565.700195,1578734500,6565.700195
2007-04-30,6418.700195,6614.700195,6395.50,6603.700195,1693119400,6603.700195
2007-04-23,6486.799805,6511.100098,6408.399902,6418.700195,1823239300,6418.700195
2007-04-16,6462.399902,6516.200195,6386.200195,6486.799805,1628624100,6486.799805
2007-04-09,6397.299805,6462.399902,6376.399902,6462.399902,1321384900,6462.399902
2007-04-02,6308.00,6398.700195,6293.899902,6397.299805,1259967800,6397.299805
2007-03-26,6339.399902,6355.299805,6250.100098,6308.00,1676859600,6308.00
2007-03-19,6130.600098,6350.399902,6130.600098,6339.399902,1989156100,6339.399902
2007-03-12,6245.200195,6276.299805,6000.700195,6130.600098,1870466700,6130.600098
2007-03-05,6116.200195,6255.799805,5989.600098,6245.200195,1781954500,6245.200195
2007-02-26,6401.50,6446.799805,6038.899902,6116.200195,1946075600,6116.200195
2007-02-19,6419.50,6451.399902,6352.100098,6401.50,1534071500,6401.50
2007-02-12,6382.799805,6439.200195,6344.700195,6419.50,1444165900,6419.50
2007-02-05,6310.899902,6395.399902,6294.700195,6382.799805,1654467300,6382.799805
2007-01-29,6228.00,6329.00,6197.50,6310.899902,1882342500,6310.899902
2007-01-22,6237.200195,6335.100098,6189.200195,6228.00,1646728100,6228.00
2007-01-15,6239.00,6279.700195,6163.50,6237.200195,1588416600,6237.200195
2007-01-08,6220.100098,6247.600098,6130.200195,6239.00,1879864400,6239.00
2007-01-01,6220.799805,6322.00,6220.100098,6220.100098,1241430800,6220.100098
2006-12-25,6190.00,6258.700195,6190.00,6220.799805,336310200,6220.799805
2006-12-18,6260.00,6269.100098,6171.200195,6190.00,1082184500,6190.00
2006-12-11,6152.399902,6271.399902,6137.799805,6260.00,1693415300,6260.00
2006-12-04,6021.50,6157.100098,6019.399902,6152.399902,1607828400,6152.399902
2006-11-27,6122.100098,6129.50,5985.200195,6021.50,1777614300,6021.50
2006-11-20,6192.00,6233.100098,6068.100098,6122.100098,1554004700,6122.100098
2006-11-13,6208.399902,6256.799805,6167.299805,6192.00,1642079400,6192.00
2006-11-06,6148.100098,6250.399902,6146.50,6208.399902,1503817400,6208.399902
2006-10-30,6160.899902,6180.700195,6110.899902,6148.100098,1596385900,6148.100098
2006-10-23,6155.200195,6244.600098,6129.100098,6160.899902,1396431700,6160.899902
2006-10-16,6157.299805,6199.799805,6105.799805,6155.200195,1455137400,6155.200195
2006-10-09,6001.200195,6170.50,5994.799805,6157.299805,1572081100,6157.299805
2006-10-02,5960.799805,6016.700195,5897.299805,6001.200195,1896821800,6001.200195
2006-09-25,5822.299805,6002.899902,5774.50,5960.799805,1678787800,5960.799805
2006-09-18,5877.00,5911.899902,5820.399902,5822.299805,1513998500,5822.299805
2006-09-11,5879.299805,5943.700195,5820.00,5877.00,1738331300,5877.00
2006-09-04,5949.100098,5991.200195,5853.299805,5879.299805,1208509100,5879.299805
2006-08-28,5878.600098,5967.700195,5878.600098,5949.200195,1075294400,5949.200195
2006-08-21,5903.399902,5939.200195,5832.50,5878.600098,1111028700,5878.600098
2006-08-14,5820.100098,5932.50,5820.100098,5903.399902,1397724500,5903.399902
2006-08-07,5889.399902,5889.399902,5752.600098,5820.100098,1419648000,5820.100098
2006-07-31,5974.899902,5977.200195,5827.100098,5889.399902,1436231500,5889.399902
2006-07-24,5719.700195,5982.50,5719.700195,5974.899902,1510287000,5974.899902
2006-07-17,5707.600098,5819.700195,5654.600098,5719.700195,1474971700,5719.700195
2006-07-10,5888.899902,5901.00,5707.600098,5707.600098,1215261200,5707.600098
2006-07-03,5833.399902,5908.50,5815.700195,5888.899902,1186748600,5888.899902
2006-06-26,5692.100098,5865.700195,5633.799805,5833.399902,1461370700,5833.399902
2006-06-19,5597.399902,5736.799805,5585.00,5692.100098,1381106500,5692.100098
2006-06-12,5655.200195,5701.50,5467.399902,5597.399902,1904571100,5597.399902
2006-06-05,5764.600098,5789.799805,5562.899902,5655.200195,1755605700,5655.200195
2006-05-29,5791.00,5802.899902,5591.50,5764.600098,1529953900,5764.600098
2006-05-22,5657.399902,5791.00,5510.50,5791.00,1942689000,5791.00
2006-05-15,5912.100098,5912.100098,5618.700195,5657.399902,2039291900,5657.399902
2006-05-08,6091.700195,6133.50,5912.100098,5912.100098,1782256400,5912.100098
2006-05-01,6023.100098,6100.00,6001.100098,6091.700195,1416750900,6091.700195
2006-04-24,6132.700195,6136.50,6023.100098,6023.100098,1635968000,6023.100098
2006-04-17,6029.399902,6137.100098,6026.100098,6132.700195,1335209300,6132.700195
2006-04-10,6026.100098,6092.50,5974.50,6029.399902,1376481300,6029.399902
2006-04-03,5964.600098,6074.200195,5964.600098,6026.100098,1807488900,6026.100098
2006-03-27,6036.299805,6047.00,5927.200195,5964.600098,1710599700,5964.600098
2006-03-20,5999.399902,6039.100098,5956.700195,6036.299805,2006377800,6036.299805
2006-03-13,5907.899902,6044.00,5907.899902,5999.399902,2047590600,5999.399902
2006-03-06,5858.700195,5924.50,5790.899902,5907.899902,1871918100,5907.899902
2006-02-27,5860.50,5893.299805,5783.899902,5858.700195,2028821800,5858.700195
2006-02-20,5846.200195,5888.00,5829.399902,5860.50,1745679000,5860.50
2006-02-13,5764.100098,5863.299805,5760.299805,5846.200195,1711304800,5846.200195
2006-02-06,5759.299805,5808.899902,5681.899902,5764.100098,2012666200,5764.100098
2006-01-30,5786.799805,5816.00,5728.200195,5759.299805,1880016900,5759.299805
2006-01-23,5672.399902,5788.200195,5625.00,5786.799805,1989199600,5786.799805
2006-01-16,5711.00,5740.200195,5634.799805,5672.399902,1839168000,5672.399902
2006-01-09,5731.799805,5750.299805,5686.100098,5711.00,1771542300,5711.00
2006-01-02,5618.799805,5731.799805,5618.799805,5731.799805,1520169700,5731.799805
2005-12-26,5595.50,5647.200195,5591.899902,5618.799805,304760100,5618.799805
2005-12-19,5531.600098,5608.200195,5524.700195,5595.50,1110797500,5595.50
2005-12-12,5517.399902,5552.600098,5489.299805,5531.600098,1704228200,5531.600098
2005-12-05,5528.100098,5574.00,5492.799805,5517.399902,1885436200,5517.399902
2005-11-28,5523.799805,5554.899902,5423.200195,5528.100098,1811939300,5528.100098
2005-11-21,5498.899902,5539.00,5486.200195,5523.799805,1528560500,5523.799805
2005-11-14,5465.100098,5531.600098,5391.700195,5498.899902,1842172100,5498.899902
2005-11-07,5423.600098,5481.700195,5415.50,5465.100098,1779399400,5465.100098
2005-10-31,5213.399902,5446.399902,5213.399902,5423.600098,2065021900,5423.600098
2005-10-24,5142.100098,5236.50,5140.100098,5213.399902,1411205900,5213.399902
2005-10-17,5275.00,5303.200195,5130.899902,5142.100098,1650769300,5142.100098
2005-10-10,5362.299805,5404.399902,5245.600098,5275.00,1710752400,5275.00
2005-10-03,5477.700195,5515.00,5355.700195,5362.299805,1680191100,5362.299805
2005-09-26,5413.600098,5508.399902,5413.600098,5477.700195,1544657500,5477.700195
2005-09-19,5407.899902,5446.600098,5354.299805,5413.600098,1577267200,5413.600098
2005-09-12,5359.299805,5418.700195,5327.100098,5407.899902,1510595200,5407.899902
2005-09-05,5326.799805,5376.100098,5320.600098,5359.299805,1248655800,5359.299805
2005-08-29,5228.100098,5342.100098,5228.100098,5326.899902,1121021200,5326.899902
2005-08-22,5312.600098,5329.700195,5228.100098,5228.100098,1099210500,5228.100098
2005-08-15,5345.799805,5367.799805,5263.700195,5312.600098,1444875100,5312.600098
2005-08-08,5314.700195,5386.399902,5314.700195,5345.799805,1251071500,5345.799805
2005-08-01,5282.299805,5341.799805,5282.299805,5314.799805,1422138800,5314.799805
2005-07-25,5241.799805,5308.600098,5241.799805,5282.299805,1707794500,5282.299805
2005-07-18,5230.799805,5258.399902,5180.200195,5241.799805,1766280100,5241.799805
2005-07-11,5232.200195,5283.899902,5216.200195,5230.899902,1737326300,5230.899902
2005-07-04,5161.00,5237.600098,5022.100098,5232.200195,1666561700,5232.200195
2005-06-27,5079.00,5162.600098,5036.899902,5161.00,1678048500,5161.00
2005-06-20,5077.600098,5121.899902,5057.899902,5079.00,1411269100,5079.00
2005-06-13,5030.399902,5098.50,5013.399902,5077.600098,1567032300,5077.600098
2005-06-06,4999.399902,5047.299805,4976.200195,5030.399902,1381254800,5030.399902
2005-05-30,4986.299805,5016.600098,4964.00,4999.399902,1157090400,4999.399902
2005-05-23,4971.799805,5004.299805,4956.799805,4986.299805,1568902500,4986.299805
2005-05-16,4886.50,4981.100098,4869.00,4971.799805,1602038000,4971.799805
2005-05-09,4918.899902,4929.100098,4854.200195,4886.50,1523355300,4886.50
2005-05-02,4801.700195,4924.600098,4801.700195,4918.899902,1184971600,4918.899902
2005-04-25,4849.299805,4879.600098,4773.700195,4801.700195,1591761400,4801.700195
2005-04-18,4891.600098,4891.600098,4794.799805,4849.299805,1559284900,4849.299805
2005-04-11,4983.600098,4983.600098,4891.600098,4891.600098,1434273600,4891.600098
2005-04-04,4914.00,4994.100098,4877.00,4983.700195,1578947400,4983.700195
2005-03-28,4922.50,4942.00,4886.50,4914.00,1304956600,4914.00
2005-03-21,4923.299805,4952.200195,4887.200195,4922.50,1456057300,4922.50
2005-03-14,4982.00,5006.100098,4920.00,4923.299805,1673570800,4923.299805
2005-03-07,5036.299805,5041.299805,4956.799805,4982.100098,1548972200,4982.100098
2005-02-28,5006.799805,5042.00,4965.899902,5036.299805,1673214000,5036.299805
2005-02-21,5057.200195,5077.799805,4970.799805,5006.799805,1611631800,5006.799805
2005-02-14,5044.200195,5077.600098,5030.50,5057.200195,1504287300,5057.200195
2005-02-07,4941.50,5045.00,4941.50,5044.200195,1670936900,5044.200195
2005-01-31,4832.799805,4947.399902,4832.799805,4941.50,1714987800,4941.50
2005-01-24,4803.299805,4860.399902,4770.100098,4832.799805,1574217400,4832.799805
2005-01-17,4820.799805,4852.799805,4783.299805,4803.299805,1523748500,4803.299805
2005-01-10,4854.100098,4858.899902,4765.399902,4820.799805,1644775800,4820.799805
2005-01-03,4814.299805,4863.50,4806.00,4854.100098,1291817500,4854.100098
2004-12-27,4798.100098,4826.200195,4787.399902,4814.299805,317500900,4814.299805
2004-12-20,4696.799805,4807.799805,4696.799805,4798.100098,1050133300,4798.100098
2004-12-13,4694.00,4755.00,4688.700195,4696.799805,1842058600,4696.799805
2004-12-06,4747.899902,4747.899902,4675.00,4694.00,1440330900,4694.00
2004-11-29,4741.50,4791.00,4696.799805,4747.899902,1637488700,4747.899902
2004-11-22,4760.799805,4767.700195,4713.600098,4741.600098,1323977400,4741.600098
2004-11-15,4793.899902,4823.799805,4756.50,4760.799805,1805665400,4760.799805
2004-11-08,4739.799805,4798.700195,4706.399902,4793.899902,1662182500,4793.899902
2004-11-01,4624.200195,4761.899902,4624.200195,4739.799805,1388465000,4739.799805
2004-10-25,4615.399902,4663.399902,4551.600098,4624.200195,1742982200,4624.200195
2004-10-18,4622.700195,4675.799805,4592.200195,4615.399902,1523998600,4615.399902
2004-10-11,4698.899902,4706.899902,4605.799805,4622.700195,1465879300,4622.700195
2004-10-04,4659.600098,4732.899902,4659.600098,4698.899902,1508416100,4698.899902
2004-09-27,4578.100098,4663.899902,4528.100098,4659.700195,1693159300,4659.700195
2004-09-20,4591.00,4630.700195,4557.200195,4578.100098,1674791400,4578.100098
2004-09-13,4545.00,4602.100098,4539.00,4591.00,1699645500,4591.00
2004-09-06,4550.799805,4574.00,4529.600098,4545.00,1481380500,4545.00
2004-08-30,4490.100098,4553.399902,4458.799805,4550.799805,1191843100,4550.799805
2004-08-23,4369.200195,4490.100098,4369.200195,4490.100098,1253798200,4490.100098
2004-08-16,4301.50,4381.399902,4283.00,4369.200195,1187411900,4369.200195
2004-08-09,4337.899902,4356.899902,4289.600098,4301.50,1305135400,4301.50
2004-08-02,4413.100098,4432.50,4337.899902,4337.899902,1693833300,4337.899902
2004-07-26,4326.299805,4425.299805,4283.200195,4413.100098,1573606600,4413.100098
2004-07-19,4339.200195,4391.50,4297.50,4326.299805,1459340900,4326.299805
2004-07-12,4393.200195,4395.600098,4324.50,4339.200195,1504479800,4339.200195
2004-07-05,4407.399902,4423.299805,4324.100098,4393.200195,1546557000,4393.200195
2004-06-28,4494.100098,4535.100098,4398.299805,4407.399902,1838890400,4407.399902
2004-06-21,4505.799805,4516.700195,4459.799805,4494.100098,1708827100,4494.100098
2004-06-14,4484.00,4510.50,4430.299805,4505.799805,1442435400,4505.799805
2004-06-07,4454.399902,4515.200195,4454.399902,4484.00,1310821100,4484.00
2004-05-31,4430.700195,4462.100098,4400.700195,4454.50,1254423000,4454.50
2004-05-24,4431.399902,4471.299805,4396.600098,4430.700195,1733011700,4430.700195
2004-05-17,4441.799805,4471.799805,4363.00,4431.399902,1581530000,4431.399902
2004-05-10,4498.399902,4498.399902,4395.200195,4441.799805,1652499100,4441.799805
2004-05-03,4489.700195,4573.700195,4463.200195,4498.399902,1580844800,4498.399902
2004-04-26,4570.00,4586.899902,4489.700195,4489.700195,1575725500,4489.700195
2004-04-19,4537.299805,4601.600098,4519.799805,4570.00,1670900100,4570.00
2004-04-12,4489.700195,4540.200195,4456.200195,4537.299805,1412184000,4537.299805
2004-04-05,4465.600098,4504.700195,4451.399902,4489.700195,1227183600,4489.700195
2004-03-29,4357.50,4471.299805,4357.50,4465.600098,1569067600,4465.600098
2004-03-22,4417.700195,4417.700195,4291.299805,4357.50,1932797100,4357.50
2004-03-15,4467.399902,4471.200195,4394.600098,4417.700195,1833873500,4417.700195
2004-03-08,4547.100098,4562.00,4374.50,4467.399902,1901023000,4467.399902
2004-03-01,4492.200195,4566.200195,4492.200195,4547.100098,1954852400,4547.100098
2004-02-23,4515.00,4556.899902,4476.700195,4492.200195,2015747700,4492.200195
2004-02-16,4412.00,4549.600098,4389.899902,4515.00,1996943100,4515.00
2004-02-09,4402.700195,4436.799805,4370.200195,4412.00,2071153600,4412.00
2004-02-02,4390.700195,4411.600098,4357.399902,4402.700195,1966123400,4402.700195
2004-01-26,4460.799805,4482.50,4390.700195,4390.700195,2000214400,4390.700195
2004-01-19,4487.899902,4531.399902,4438.600098,4460.799805,1855807800,4460.799805
2004-01-12,4466.299805,4491.700195,4431.100098,4487.899902,2022647600,4487.899902
2004-01-05,4510.200195,4522.899902,4445.100098,4466.299805,1979471300,4466.299805
2003-12-29,4444.700195,4518.00,4432.799805,4510.200195,399145500,4510.200195
2003-12-22,4412.299805,4457.399902,4392.399902,4444.700195,478097500,4444.700195
2003-12-15,4347.600098,4427.799805,4329.00,4412.299805,1751458800,4412.299805
2003-12-08,4367.00,4407.50,4312.50,4347.600098,1695432800,4347.600098
2003-12-01,4342.600098,4416.50,4337.700195,4367.00,1788626300,4367.00
2003-11-24,4319.00,4423.600098,4319.00,4342.600098,1666855500,4342.600098
2003-11-17,4397.00,4397.00,4270.50,4319.00,1937881400,4319.00
2003-11-10,4376.899902,4412.899902,4313.50,4397.00,1585009400,4397.00
2003-11-03,4287.600098,4389.200195,4283.399902,4376.899902,1765386100,4376.899902
2003-10-27,4239.00,4332.899902,4238.100098,4287.600098,1614735100,4287.600098
2003-10-20,4344.00,4377.600098,4212.50,4239.00,1743272000,4239.00
2003-10-13,4311.00,4393.799805,4310.100098,4344.00,1809309400,4344.00
2003-10-06,4274.00,4327.00,4241.700195,4311.00,1774991200,4311.00
2003-09-29,4157.100098,4285.399902,4081.800049,4274.00,1901155800,4274.00
2003-09-22,4257.00,4265.299805,4146.399902,4157.100098,1963433200,4157.100098
2003-09-15,4237.799805,4329.600098,4237.799805,4257.00,1852408900,4257.00
2003-09-08,4257.200195,4298.00,4227.200195,4237.799805,1725643400,4237.799805
2003-09-01,4161.100098,4279.100098,4161.100098,4257.200195,1868400700,4257.200195
2003-08-25,4225.899902,4229.00,4161.100098,4161.100098,1271028800,4161.100098
2003-08-18,4247.299805,4286.899902,4196.50,4225.899902,1421756500,4225.899902
2003-08-11,4147.799805,4266.399902,4147.799805,4247.299805,1435718900,4247.299805
2003-08-04,4098.399902,4160.700195,4044.899902,4147.799805,1521654700,4147.799805
2003-07-28,4131.200195,4183.00,4096.700195,4098.399902,1498813300,4098.399902
2003-07-21,4073.199951,4155.200195,4043.50,4131.200195,1623573300,4131.200195
2003-07-14,4058.100098,4135.899902,4031.899902,4073.199951,1675187700,4073.199951
2003-07-07,4021.50,4088.199951,4013.699951,4058.100098,1483425600,4058.100098
2003-06-30,4067.800049,4099.00,3951.50,4021.50,1589084900,4021.50
2003-06-23,4160.100098,4160.100098,4029.199951,4067.800049,1556747200,4067.800049
2003-06-16,4134.100098,4218.799805,4112.399902,4160.100098,1688637600,4160.100098
2003-06-09,4150.799805,4193.600098,4101.100098,4134.100098,1633295800,4134.100098
2003-06-02,4048.100098,4178.50,4048.100098,4150.799805,1676913200,4150.799805
2003-05-26,3979.800049,4096.00,3920.199951,4048.100098,1403695600,4048.100098
